model_url,specifications
https://www.mpb.com/en-eu/product/fujifilm-gf-120mm-f-4-macro-r-lm-ois-wr,"{'Minimum Focus Distance (m)': '0.45', 'Filter Thread (mm)': '72', 'Maximum Aperture - Tele (f)': '4', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2017', 'Lens Mount': 'Fujifilm G', 'Image Stabilisation': True, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '980'}"
https://www.mpb.com/en-eu/product/tokina-28-70mm-f28-at-x-af-sony-a-fit,{'Year of release': '2007'}
https://www.mpb.com/en-eu/product/fujifilm-gf-32-64mm-f-4-r-lm-wr,"{'Minimum Focus Distance (m)': '0.5', 'Filter Thread (mm)': '77', 'Maximum Aperture - Tele (f)': '4', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2017', 'Lens Mount': 'Fujifilm G', 'Image Stabilisation': False, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '875'}"
https://www.mpb.com/en-eu/product/zeiss-cp-2-85mm-t2-1-canon-ef-fit,{'Year of release': '2012'}
https://www.mpb.com/en-eu/product/canon-ef-600mm-f-4-l-is-usm,"{'Minimum Focus Distance (m)': '5.5', 'Maximum Aperture - Tele (f)': '4', 'Aperture Blades': '8', 'Drop-In Filter Diameter': '52', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '1999', 'Lens Mount': 'Canon EF', 'Image Stabilisation': True, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '5360'}"
https://www.mpb.com/en-eu/product/mamiya-schneider-75-150mm-f-4-5-6-ls-,{'Year of release': '2005'}
https://www.mpb.com/en-eu/product/fujifilm-xf-150-600mm-f2f56-8-r-lm-ois-wr,"{'Weight (Grams)': '1605', 'Lens Mount': 'Fujifilm X', 'Auto Focus': True, 'Minimum Aperture (F)': '22', 'Maximum Aperture - Wide (f)': '5.6', 'Maximum Aperture - Tele (f)': '8', 'Filter Thread (mm)': '82', 'Minimum Focus Distance (m)': '2.4', 'Aperture Blades': '9', 'Image Stabilisation': True, 'Year of release': '2022'}"
https://www.mpb.com/en-eu/product/leica-90mm-f-2-8-elmarit-m-11807,"{'Built-In Lens Hood': True, 'Minimum Focus Distance (m)': '1', 'Filter Thread (mm)': '46', 'Maximum Aperture - Tele (f)': '2.8', 'Aperture Blades': '10', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '1990', 'Lens Mount': 'Leica M', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': False, 'Weight (Grams)': '410'}"
https://www.mpb.com/en-eu/product/sony-alpha-a390,"{'Weight (Grams)': '549', 'Camera Type': 'Digital SLR', 'Megapixels': '14.2', 'Autofocus Points': '9', 'Maximum Frames Per Second': '2.5', 'Sensor Format': 'APS-C', 'Minimum ISO': '100', 'Maximum ISO': '3200', 'Storage Media Type': 'SD / SDHC / SDXC & MS Pro Duo', 'Lens Mount': 'Sony A', 'Viewfinder Type': 'Optical', 'Viewfinder Coverage (%)': '95', 'LCD Size (Inches)': '2.7', 'LCD Resolution (Pixels)': '230400', 'Articulating LCD Screen': True, 'Built-In Flash': True, 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Sony ADI / P-TTL', 'Sensor Type': 'CCD', 'Live View': True, 'Integrated cleaning': True, 'Year of release': '2010'}"
https://www.mpb.com/en-eu/product/canon-cn-e-14-5-60mm-t2-6-l-s-canon-ef-fit,{}
https://www.mpb.com/en-eu/product/nikon-en-el14a-battery,{}
https://www.mpb.com/en-eu/product/samyang-35mm-t13-as-umc-cs,"{'Weight (Grams)': '430', 'Lens Mount': 'Fujifilm X', 'Maximum Aperture (T)': '1.3', 'Filter Thread (mm)': '62', 'Minimum Focus Distance (m)': '0.38', 'Aperture Blades': '9', 'Year of release': '2016'}"
https://www.mpb.com/en-eu/product/canon-el-100-speedlite,"{'Swivel Head': True, 'Flash Coverage (Metres)': '24-50', 'Maximum Guide Number': '26', 'Flash Compatibility': 'Canon TTL', 'Weight (Grams)': '190'}"
https://www.mpb.com/en-eu/product/canon-wft-r10b-wireless-file-transmitter,"{'Weight (Grams)': '100', 'Year of release': '2012'}"
https://www.mpb.com/en-eu/product/lexar-128gb-professional-1066x-160mb2fs-sdxc-card,"{'Capacity': '128', 'MB Per Sec Read': '160', 'MB Per Sec Write': '120'}"
https://www.mpb.com/en-eu/product/red-v-raptor-xl-8k-vv-v-mount,{}
https://www.mpb.com/en-eu/product/canon-ef-70-200mm-f-4-l-is-usm,"{'Minimum Focus Distance (m)': '1.2', 'Filter Thread (mm)': '67', 'Maximum Aperture - Tele (f)': '4', 'Aperture Blades': '8', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2006', 'Lens Mount': 'Canon EF', 'Image Stabilisation': True, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '760'}"
https://www.mpb.com/en-eu/product/leica-50mm-f2-apo-summicron-asph-leica-60-edition-11811,"{'Weight (Grams)': '300', 'Minimum Focus Distance (m)': '0.7', 'Minimum Aperture (F)': '16', 'Maximum Aperture - Wide (f)': '2', 'Filter Thread (mm)': '39', 'Year of release': '2017'}"
https://www.mpb.com/en-eu/product/metz-54-mz-4i-digital-flashgun-canon-dedicated,"{'Swivel Head': True, 'Flash Compatibility': 'Canon TTL'}"
https://www.mpb.com/en-eu/product/zeiss-21-100mm-t29-39-lwz3-pl-fit-feet,{}
https://www.mpb.com/en-eu/product/panasonic-lumix-s-pro-24-70mm-f-2-8,"{'Minimum Focus Distance (m)': '0.25', 'Filter Thread (mm)': '82', 'Maximum Aperture - Tele (f)': '2.8', 'Aperture Blades': '11', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '2019', 'Lens Mount': 'Leica L', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '935'}"
https://www.mpb.com/en-eu/product/lensbaby-velvet-28mm-f25-canon-rf-fit,"{'Weight (Grams)': '471.7', 'Lens Mount': 'Canon RF', 'Minimum Aperture (F)': '22', 'Maximum Aperture - Wide (f)': '2.5', 'Maximum Aperture - Tele (f)': '2.5', 'Filter Thread (mm)': '67', 'Minimum Focus Distance (m)': '0.05', 'Aperture Blades': '12', 'Year of release': '2020'}"
https://www.mpb.com/en-eu/product/sigma-170-500mm-f-5-6-3-apo-canon-ef-fit,{'Year of release': '2006'}
https://www.mpb.com/en-eu/product/sirui-50mm-t29-16x-anamorphic-canon-rf-fit,"{'Weight (Grams)': '1100', 'Maximum Aperture (T)': '2.9', 'Filter Thread (mm)': '82', 'Minimum Focus Distance (m)': '0.85', 'Aperture Blades': '10', 'Focus Rotation': '270', 'Focus Scale': 'Meters', 'Year of release': '2021'}"
https://www.mpb.com/en-eu/product/canon-ef-35mm-f-1-4-l-usm,"{'Minimum Focus Distance (m)': '0.48', 'Filter Thread (mm)': '72', 'Maximum Aperture - Tele (f)': '1.4', 'Aperture Blades': '8', 'Maximum Aperture - Wide (f)': '1.4', 'Year of release': '1998', 'Lens Mount': 'Canon EF', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '580'}"
https://www.mpb.com/en-eu/product/swit-s-8d98-battery,{'Year of release': '2022'}
https://www.mpb.com/en-eu/product/vanguard-veo-265cb-carbon-fibre-tripod,{}
https://www.mpb.com/en-eu/product/canon-24mm-sumire-prime-t1-5-feet-pl-fit,"{'Weight (Grams)': '1200', 'Lens Mount': 'PL', 'Maximum Aperture (T)': '1.5', 'Filter Thread (mm)': '105', 'Minimum Focus Distance (m)': '0.31', 'Aperture Blades': '11', 'Year of release': '2019'}"
https://www.mpb.com/en-eu/product/sony-dt-18-55mm-f-3-5-5-6-sam-ii-sony-a-fit,{'Year of release': '2013'}
https://www.mpb.com/en-eu/product/canon-85mm-sumire-prime-t1-3-feet-pl-fit,"{'Weight (Grams)': '1300', 'Lens Mount': 'PL', 'Maximum Aperture (T)': '1.3', 'Filter Thread (mm)': '105', 'Minimum Focus Distance (m)': '0.96', 'Aperture Blades': '11', 'Year of release': '2019'}"
https://www.mpb.com/en-eu/product/tamron-28-300mm-f-3-5-6-3-di-vc-pzd-nikon-fit,{'Year of release': '2014'}
https://www.mpb.com/en-eu/product/canon-35mm-sumire-prime-t1-5-feet-pl-fit,"{'Weight (Grams)': '1100', 'Maximum Aperture (T)': '1.5', 'Filter Thread (mm)': '105', 'Minimum Focus Distance (m)': '0.3', 'Aperture Blades': '11', 'Year of release': '2019'}"
https://www.mpb.com/en-eu/product/samyang-af-12mm-f2-sony-e-fit,{'Year of release': '2021'}
https://www.mpb.com/en-eu/product/canon-135mm-sumire-prime-t2-2-feet-pl-fit,"{'Weight (Grams)': '1400', 'Lens Mount': 'PL', 'Maximum Aperture (T)': '2.2', 'Filter Thread (mm)': '105', 'Minimum Focus Distance (m)': '1', 'Aperture Blades': '11', 'Year of release': '2019'}"
https://www.mpb.com/en-eu/product/nikon-me-1-stereo-microphone,{}
https://www.mpb.com/en-eu/product/leica-apo-macro-elmarit-tl-60mm-f-2-8-asph,"{'Minimum Focus Distance (m)': '0.16', 'Filter Thread (mm)': '60', 'Maximum Aperture - Tele (f)': '2.8', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '2016', 'Lens Mount': 'Leica S', 'Image Stabilisation': False, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '320'}"
https://www.mpb.com/en-eu/product/sony-alpha-nex-6,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '10', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '345', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Sony E', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC & MS Pro Duo', 'LCD Resolution (Pixels)': '921000', 'Headphone Jack': False, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2012', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '16', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': False, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '99', 'Flash Compatibility': 'Sony ADI / P-TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/zeiss-cp-2-85mm-t2-1-pl-fit,{'Year of release': '2012'}
https://www.mpb.com/en-eu/product/canon-ef-s-17-85mm-f-4-5-6-is-usm,"{'Minimum Focus Distance (m)': '0.35', 'Filter Thread (mm)': '67', 'Maximum Aperture - Tele (f)': '5.6', 'Aperture Blades': '6', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2004', 'Lens Mount': 'Canon EF-S', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '475'}"
https://www.mpb.com/en-eu/product/tokina-16-5-135mm-f-3-5-5-6-at-x-dx-canon-ef-s-fit,{'Year of release': '2009'}
https://www.mpb.com/en-eu/product/godox-ving-v860ii-flash-fujifilm-dedicated,"{'Weight (Grams)': '540', 'Flash Compatibility': 'Fujifilm TTL', 'Swivel Head': True, 'Flash Coverage (Metres)': '20-200', 'Maximum Guide Number': '60', 'Year of release': '2017'}"
https://www.mpb.com/en-eu/product/walimex-pro-50mm-f-12-umc-cs-micro-four-thirds-fit,{'Year of release': '2016'}
https://www.mpb.com/en-eu/product/sony-28-75mm-f-2-8-sam-sony-a-fit,{'Year of release': '2009'}
https://www.mpb.com/en-eu/product/zeiss-distagon-t-35mm-f-1-4-zm-leica-m-fit,{'Year of release': '2014'}
https://www.mpb.com/en-eu/product/canon-ef-35-105mm-f-4-5-56-usm,"{'Weight (Grams)': '280', 'Lens Mount': 'Canon EF', 'Filter Thread (mm)': '58', 'Minimum Aperture (F)': '29', 'Maximum Aperture - Wide (f)': '4.5', 'Maximum Aperture - Tele (f)': '5.6', 'Year of release': '1992'}"
https://www.mpb.com/en-eu/product/irix-dragonfly-150mm-f2f28-pentax-fit,"{'Weight (Grams)': '1300', 'Lens Mount': 'Pentax K', 'Auto Focus': True, 'Minimum Aperture (F)': '32', 'Maximum Aperture - Wide (f)': '2.8', 'Filter Thread (mm)': '77', 'Minimum Focus Distance (m)': '0.5', 'Aperture Blades': '11', 'Year of release': '2018'}"
https://www.mpb.com/en-eu/product/lensbaby-composer-pro-nikon-fit,"{'Weight (Grams)': '113.4', 'Lens Mount': 'Nikon FX', 'Year of release': '2011'}"
https://www.mpb.com/en-eu/product/tamron-sp-af-90mm-f-2-8-di-macro-canon-ef-fit,"{'Minimum Focus Distance (m)': '0.29', 'Filter Thread (mm)': '55', 'Maximum Aperture - Tele (f)': '2.8', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '2008', 'Lens Mount': 'Canon EF', 'Image Stabilisation': False, 'Minimum Aperture (F)': '32', 'Auto Focus': True, 'Weight (Grams)': '405'}"
https://www.mpb.com/en-eu/product/samyang-16mm-t2-2-ed-as-umc-cs-nikon-fit,{'Year of release': '2016'}
https://www.mpb.com/en-eu/product/sony-e-20mm-f-2-8,"{'Minimum Focus Distance (m)': '0.2', 'Filter Thread (mm)': '49', 'Maximum Aperture - Tele (f)': '2.8', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '2013', 'Lens Mount': 'Sony E', 'Image Stabilisation': False, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '69'}"
https://www.mpb.com/en-eu/product/canon-cn-e-30-300mm-t295-37-l-sp-pl-fit,"{'Weight (Grams)': '5800', 'Filter Thread (mm)': '114', 'Minimum Focus Distance (m)': '1.7', 'Aperture Blades': '11', 'Built-In Lens Hood': True, 'Maximum Aperture (T)': '2.95', 'Year of release': '2016'}"
https://www.mpb.com/en-eu/product/sony-fe-16-35mm-f4-za-oss-vario-tessar-t,"{'Minimum Focus Distance (m)': '0.28', 'Filter Thread (mm)': '72', 'Maximum Aperture - Tele (f)': '4', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '4', 'Year of release': '2014', 'Lens Mount': 'Sony E', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '518'}"
https://www.mpb.com/en-eu/product/canon-rf-1200mm-f8-l-is-usm,"{'Weight (Grams)': '3340', 'Lens Mount': 'Nikon Z', 'Auto Focus': True, 'Minimum Aperture (F)': '64', 'Maximum Aperture - Wide (f)': '8', 'Maximum Aperture - Tele (f)': '8', 'Filter Thread (mm)': '52', 'Minimum Focus Distance (m)': '4.3', 'Aperture Blades': '9', 'Image Stabilisation': True, 'Year of release': '2022'}"
https://www.mpb.com/en-eu/product/fujifilm-xc-50-230mm-f-4-5-6-7-ois-ii,"{'Minimum Focus Distance (m)': '1.1', 'Filter Thread (mm)': '58', 'Maximum Aperture - Tele (f)': '6.7', 'Aperture Blades': '7', 'Maximum Aperture - Wide (f)': '4.5', 'Year of release': '2017', 'Lens Mount': 'Fujifilm X', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '375'}"
https://www.mpb.com/en-eu/product/samyang-35mm-t15-cine-vdslr-mk2-fujifilm-x-fit,"{'Weight (Grams)': '776', 'Lens Mount': 'Fujifilm X', 'Maximum Aperture (T)': '1.5', 'Filter Thread (mm)': '77', 'Minimum Focus Distance (m)': '0.3', 'Aperture Blades': '9', 'Year of release': '2020'}"
https://www.mpb.com/en-eu/product/canon-rf-70-200mm-f-2-8-l-is-usm-z,"{'Weight (Grams)': '1050', 'Lens Mount': 'Canon RF', 'Auto Focus': True, 'Minimum Aperture (F)': '32', 'Maximum Aperture - Wide (f)': '2.8', 'Maximum Aperture - Tele (f)': '2.8', 'Filter Thread (mm)': '82', 'Minimum Focus Distance (m)': '0.6', 'Image Stabilisation': True, 'Year of release': '2024'}"
https://www.mpb.com/en-eu/product/nikon-ai-s-nikkor-300mm-f-45-if-ed,"{'Weight (Grams)': '1400', 'Lens Mount': 'Nikon FX', 'Maximum Aperture - Wide (f)': '4.5', 'Minimum Focus Distance (m)': '2', 'Filter Thread (mm)': '77'}"
https://www.mpb.com/en-eu/product/fujifilm-wcl-x100-wide-conversion-lens,"{'Magnification': '0.8x', 'Year of release': '2015', 'Weight (Grams)': '180'}"
https://www.mpb.com/en-eu/product/rokinon-10mm-f28-as-ncs-cs-sony-e-fit,{'Year of release': '2015'}
https://www.mpb.com/en-eu/product/nikon-af-s-nikkor-70-200mm-f-2-8e-fl-ed-vr,"{'Minimum Focus Distance (m)': '1.1', 'Filter Thread (mm)': '77', 'Maximum Aperture - Tele (f)': '2.8', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '2.8', 'Year of release': '2016', 'Lens Mount': 'Nikon FX', 'Image Stabilisation': True, 'Minimum Aperture (F)': '22', 'Auto Focus': True, 'Weight (Grams)': '1430'}"
https://www.mpb.com/en-eu/product/mamiya-angle-finder-for-645af,{'Weight (Grams)': '140'}
https://www.mpb.com/en-eu/product/edelkrone-pan-pro,{}
https://www.mpb.com/en-eu/product/tokina-11-16mm-f-2-8-at-x-pro-dx-sony-a-fit,{'Year of release': '2008'}
https://www.mpb.com/en-eu/product/canon-eos-500d,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '525', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '920000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '30', 'Year of release': '2009', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '15', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '3200', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/sirui-venus-75mm-t29-16x-nikon-z-fit,"{'Weight (Grams)': '1000', 'Lens Mount': 'Nikon Z', 'Maximum Aperture (T)': '2.9', 'Aperture Blades': '10', 'Filter Thread (mm)': '82', 'Minimum Focus Distance (m)': '0.85', 'Year of release': '2022'}"
https://www.mpb.com/en-eu/product/nikon-1-sb-n7-speedlight,"{'Swivel Head': False, 'Flash Coverage (Metres)': '10', 'Maximum Guide Number': '18', 'Flash Compatibility': 'Nikon i-TTL', 'Weight (Grams)': '113'}"
https://www.mpb.com/en-eu/product/sirui-venus-100mm-t29-16x-anamorphic-nikon-z-fit,"{'Weight (Grams)': '1477', 'Lens Mount': 'Nikon Z', 'Maximum Aperture (T)': '2.9', 'Filter Thread (mm)': '82', 'Minimum Focus Distance (m)': '0.93', 'Aperture Blades': '13', 'Year of release': '2022'}"
https://www.mpb.com/en-eu/product/sony-20mm-f-2-8-sony-a-fit,{'Year of release': '2006'}
https://www.mpb.com/en-eu/product/hasselblad-h5d-50,{'Year of release': '2014'}
https://www.mpb.com/en-eu/product/voigtlander-nokton-35mm-f-1-2-vm-leica-m-fit,{'Year of release': '2006'}
https://www.mpb.com/en-eu/product/samyang-xeen-20mm-t1-9-sony-fe-fit,"{'Weight (Grams)': '990', 'Minimum Focus Distance (m)': '0.2', 'Aperture Blades': '11', 'Built-In Lens Hood': True, 'Focus Rotation': '200', 'Focus Scale': 'Interchangeable', 'Year of release': '2017', 'Maximum Aperture (T)': '1.9'}"
https://www.mpb.com/en-eu/product/sigma-50-150mm-f-2-8-ex-apo-dc-os-hsm-nikon-fit,{'Year of release': '2012'}
https://www.mpb.com/en-eu/product/sigma-mc-11-adapter-canon-ef-to-sony-e-fit,"{'Lens Mount': 'Sony E', 'Year of release': '2016', 'Weight (Grams)': '150'}"
https://www.mpb.com/en-eu/product/viltrox-ef-m2-adapter,{}
https://www.mpb.com/en-eu/product/nikon-ai-nikkor-35mm-f-14,"{'Weight (Grams)': '400', 'Lens Mount': 'Nikon FX', 'Minimum Aperture (F)': '16', 'Maximum Aperture - Wide (f)': '1.4', 'Maximum Aperture - Tele (f)': '1.4', 'Filter Thread (mm)': '52', 'Aperture Blades': '9', 'Minimum Focus Distance (m)': '0.3', 'Year of release': '1970'}"
https://www.mpb.com/en-eu/product/atomos-shogun-inferno-4k,"{'Weight (Grams)': '1600', 'Year of release': '2018'}"
https://www.mpb.com/en-eu/product/canon-evf-v70-oled-viewfinder,{}
https://www.mpb.com/en-eu/product/olympus-pen-f,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '10.4', 'USB Port Type': 'Olympus CB-USB6', 'Weight (Grams)': '434', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Micro Four Thirds', 'Minimum ISO': '200', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1037000', 'Headphone Jack': False, 'Viewfinder Type': 'Electronic', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2016', 'Articulating LCD Screen': True, 'Megapixels': '20.3', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '60', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'Live MOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': False, 'Sensor Format': 'Four Thirds', 'Maximum Shutter Speed (1/) [Seconds]': '1/16000', 'Viewfinder Coverage (%)': '100', 'Autofocus Points': '81', 'Flash Compatibility': 'Olympus TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/leica-180mm-f-3-5-apo-tele-elmar-s-cs-11053,{'Year of release': '2017'}
https://www.mpb.com/en-eu/product/nikon-af-nikkor-85mm-f-1-8d,"{'Minimum Focus Distance (m)': '0.85', 'Filter Thread (mm)': '62', 'Maximum Aperture - Tele (f)': '1.8', 'Aperture Blades': '9', 'Maximum Aperture - Wide (f)': '1.8', 'Year of release': '1994', 'Lens Mount': 'Nikon FX', 'Image Stabilisation': False, 'Minimum Aperture (F)': '16', 'Auto Focus': True, 'Weight (Grams)': '365'}"
