sku,notes
3700796,
3697990,
3697781,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3702896,
3694385,
3698078,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3700501,
3703427,
3703426,
3697392,
3697978,
3703286,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3697346,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3521873,
3697866,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3697025,
3700451,
3702664,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3713532,
3700256,
3704799,
3699941,
3702840,
3714964,
3697644,
3697384,
3697388,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3694591,
3703377,
3700637,
3697310,
3697389,
3697148,
3700693,
3697479,De meegeleverde batterij laadt slecht op.
3697861,
3669744,
3700034,
3697833,
3703612,
3697387,
3702690,
3700255,
3691413,
3695147,
3711105,
3669183,
3697780,
3699929,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3697132,
3697039,
3694590,
3678851,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3700697,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3705043,
3699978,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3703935,
3697476,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking., De sensor heeft een beschadiging die niet kan worden verwijderd, maar dit heeft geen invloed op het uiteindelijke beeld dat wordt geproduceerd."
3694828,
3620885,
3700395,
3691584,
3709495,
3702467,
3714118,
3669182,
3714984,
3695143,
3682462,
3714983,
3697977,
3714121,
3691583,
3697784,
3682461,
3697772,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3700393,
3701688,
3700702,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3700260,
3682460,
3695146,
3702468,
3695142,
3691148,
3697296,
3700773,
3691149,
3697733,"Het LCD-scherm heeft een of meerdere dode pixels, maar dit heeft geen invloed op de algehele werking."
3714122,
3691447,
3635023,
3688656,
3694473,
3710392,
3688159,
3691449,
3635021,
3701687,
3705315,
3698022,
3694193,
3697337,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3699995,"Het LCD-scherm heeft een of meerdere dode pixels, maar dit heeft geen invloed op de algehele werking., Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3679263,
3679262,
3700566,
3700403,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3620654,
3411829,
3708539,
3703475,
3697136,
3697144,
3710390,
3663751,
3698024,
3697142,
3688160,
3660706,
3701685,
3597821,
3690921,
3710388,
3638528,
3697726,
3697131,
3697385,
3711210,
3697096,
3678848,
3688131,
3678849,
3699939,
3678899,
3694592,
3651832,
3708571,
3697143,De meegeleverde batterij laadt slecht op.
3700433,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3697342,
3685168,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3684951,"Het autofocussysteem is defect, maar handmatige scherpstelling werkt nog steeds volledig."
3701682,
3714965,
3697403,
3635022,
3699993,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3697729,
3697504,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3700387,
3697152,
3703227,
3700326,
3697505,"De rubberen greep vertoont aanzienlijke slijtage, maar dit heeft geen invloed op de werking."
3697467,
3697917,
3703933,
3700573,
3700024,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3697847,
3691430,
3691364,
3694175,
3697466,
3626533,
3697713,
3709470,"Het frontelement heeft meerdere kleine markeringen, maar dit heeft geen invloed op het uiteindelijke beeld."
3697411,
3710419,
3688060,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3698057,
3710418,
3624244,
3700445,
3700095,
3697921,
3697164,
3699961,
3701691,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3700477,
3697399,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3700539,
3708886,
3703266,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3277578,
3703202,
3643053,
3717120,
3717121,
3703814,
3700767,
3708722,
3708718,
3703411,
3703249,
3703815,
3698028,
3697730,
3700441,
3697960,
3697744,
3699962,
3697773,
3708717,
3703692,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3299714,"De camerabehuizing heeft plakkerige rubberen handgrepen, maar werkt nog steeds."
3697292,
3712382,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3703231,
3618291,"Het afstandsaanduidingsvenster heeft een barst, maar dit is puur cosmetisch en heeft geen invloed op de functionaliteit., De scherpstelring is korrelig in gebruik."
3712480,
3700580,
3712566,"Het autofocussysteem is defect, maar handmatige scherpstelling werkt nog steeds volledig."
3710364,
3700574,
3699968,
3623992,
3636292,
3636249,
3703228,
3703292,
3467781,
3703757,De zoomring beweegt ongelijkmatig.
3709064,
3425980,
3624297,
3709019,"Het autofocussysteem is defect, maar handmatige scherpstelling werkt nog steeds volledig., Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3702799,
3708883,
3000171,"Het functiewiel slaat af en toe over, maar dit heeft geen invloed op de algehele prestaties."
3700327,
3700285,
3699912,
3697473,
3713496,
3698132,
3699996,
3705064,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691268,
3700413,
3708888,
3702992,
3703693,
3708889,
3703602,
3702798,
3697623,
3700100,
3703262,
3712310,
3703233,
3697225,
3688066,
3703502,"Het voorste gedeelte heeft lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3697397,
3697783,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3697321,
3699977,
3592276,
3698117,
3703267,
3700152,
3608931,
3712513,
3703200,
3703604,
3703659,
3700514,
3453562,
3697175,
3703107,
3703466,
3703265,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3712385,
3566902,
3562498,
3506843,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3655428,
3624243,
3679259,
3460300,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3694155,
3697656,
3697947,
3700094,
3261268,
3714833,
3506263,
3535627,De zoomring beweegt ongelijkmatig.
3623962,
3700795,
3714831,
3700093,
3714830,
3697101,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3551298,
3700576,
3698130,
3713527,
3717694,
3708953,
3708952,
3711557,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3642669,"De zoomring werkt stroef., De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3652750,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3523786,
3675578,
3700249,
3703246,
3697731,
3705034,
3700227,
3700385,
3633473,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3281380,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3636353,
3711289,
3711292,
3711466,
3711291,
3711465,
3711301,
3703464,
3432522,
3694829,
3700175,
3698114,
3717074,
3711464,
3697920,
3711545,
3712038,
3712037,
3685271,
3685272,
3703713,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3697318,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3694608,
3430142,
3688388,
3605110,
3697156,
3502224,
3484738,
3700315,
3406115,
3712479,
3700626,"De camerabehuizing heeft plakkerige rubberen handgrepen, maar werkt nog steeds."
3688067,
3698026,
3527363,
3700709,
3682463,
3703501,
3699893,
3636297,
3702957,
3440973,
3700665,Er is geen Duitse taal beschikbaar.
3700468,
3705245,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3703789,
3697059,
3700615,
3711374,"De camerabehuizing heeft plakkerige rubberen handgrepen, maar werkt nog steeds."
3697354,
3620865,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3694384,
3700609,"Het LCD-scherm heeft een significante beschadiging die niet kan worden verwijderd, maar dit heeft geen invloed op de werking."
3558153,
3691085,
3700500,
3700612,
3513778,
3700595,
3703185,
3702839,
3700296,
3708945,
3703293,"Een deel van de beschermende coating van het LCD-scherm is losgekomen, maar dit heeft geen invloed op de werking."
3655240,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking., De interne lens heeft lichte beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3700294,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3700700,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3594687,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3715924,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3688272,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3460338,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3712203,
3705185,
3712016,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3712015,"De zoomvergrendelingsschakelaar is defect, maar dit heeft geen invloed op de algehele werking van de lens., Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3614864,
3688270,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3703024,
3704781,
3411947,
3694953,
3702844,
3688394,
3682383,
3687643,
3688302,
3679136,
3681667,
3678706,
3678887,
3688625,
3685137,
3691486,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast., Het voorste gedeelte heeft lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3684501,"Het voorste gedeelte heeft lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3668948,
3691058,
3682413,
3672001,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3699845,
3697546,
3682142,
3682384,
3687822,
3682102,
3683768,
3702574,
3694318,
3679361,
3690204,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691678,
3688598,"Het veermechanisme van de pop-up flitser is defect, maar de flitser zelf werkt nog met handmatige ontgrendeling."
3687586,
3655461,
3682165,
3694513,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3687937,
3675848,
3685139,
3688441,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3679394,
3688029,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3679091,
3678686,
3691294,
3702556,
3691664,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3694415,
3678994,
3682419,
3688276,
3694857,
3691600,
3691511,
3673028,
3684643,
3694954,
3678607,
3688438,"Het voorste gedeelte heeft aanzienlijke beschadigingen, maar dit is niet zichtbaar in het geproduceerde beeld."
3687687,
3673040,
3679534,
3684641,
3691132,
3666167,
3695004,
3682374,
3691773,
3600759,Op het voorste gedeelte van de lens zit een filter die vastzit.
3629992,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691598,
3600761,
3682197,
3315480,
3691089,
3691488,De zoomring beweegt ongelijkmatig.
3691080,
3701659,
3682160,
3678766,
3704033,
3688298,
3704032,
3687894,
3688115,
3660402,
3691653,
3675967,
3682418,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3694792,
3691442,
3694521,
3691495,
3691113,
3678718,
3681528,
3691201,
3492625,
3704629,
3694917,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3694527,
3694179,
3684510,
3694915,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3697551,
3691774,
3704029,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691241,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3682163,
3688288,
3666739,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3682286,
3684646,
3682453,De meegeleverde batterij laadt slecht op.
3691282,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3683769,
3679298,
3682322,Het LCD-scherm heeft drukvlekken die de mogelijkheid om opgenomen beelden te bekijken beïnvloeden.
3694030,
3694780,
3695027,
3691487,
3688250,
3687672,
3663733,
3687993,
3623907,
3668926,
3691332,
3695028,
3694309,
3694921,
3694463,
3684775,Er is geen Duitse taal beschikbaar.
3649419,
3649418,
3494431,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3701661,
3691491,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3624022,
3672928,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691561,
3694305,
3694793,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3694261,
3684672,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3694413,
3704088,
3682368,
3684512,
3688285,
3691573,
3684545,
3694190,
3684478,
3618247,
3703519,
3697210,"De zoeker heeft een aanzienlijke hoeveelheid stof, maar dit heeft geen invloed op de algehele prestaties."
3688308,"De zoeker heeft een aanzienlijke hoeveelheid stof, maar dit heeft geen invloed op de algehele prestaties."
3694822,
3691194,
3700324,
3691612,De meegeleverde batterij laadt slecht op.
3694233,
3704945,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3704064,
3691271,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691408,
3697763,
3687697,
3701662,
3679139,
3691305,
3688305,
3695155,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3702646,
3694706,
3703863,
3697860,
3694317,
3697952,
3690202,
3691133,
3688042,
3691290,
3691665,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3697002,
3691772,
3280979,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3697003,
3685321,
3688027,
3695121,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3611596,
3691253,
3703499,
3691116,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3678724,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3682143,
3688522,
3688300,
3697813,
3675843,
3702621,
3681981,
3691134,
3694147,
3463409,
3694934,
3681979,
3703248,
3694935,
3697500,
3700065,
3700311,"De camerabehuizing vertoont enige weerstand met de functionele wielen, waardoor ze moeilijk te draaien zijn, maar ze werken nog steeds."
3688521,
3365196,
3687585,
3691090,
3702555,
3673030,
3679148,"Het frontelement heeft meerdere kleine markeringen, maar dit heeft geen invloed op het uiteindelijke beeld."
3539056,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3694722,Er hangt een lichte rookgeur.
3710357,
3708509,
3694625,
3442163,
3697272,
3697622,
3694375,
3702609,
3669165,
3703853,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3691760,
3688736,
3675609,
3694516,
3688252,
3691162,
3698030,
3691423,
3691280,"Het autofocussysteem is defect, maar handmatige scherpstelling werkt nog steeds volledig."
3687705,
3705368,
3591728,
3675152,
3691742,
3538983,
3691228,"De accessoireschoen-aansluiting vertoont tekenen van corrosie, maar werkt nog volledig."
3679161,
3679158,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3708511,
3697606,
3481037,
3699930,
3600374,
3675954,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3682158,
3702723,
3697549,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3699932,
3678611,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking., De zoomring beweegt ongelijkmatig."
3705212,
3691297,
3700275,
3696910,
3694727,
3373262,
3691512,
3691654,
3682324,
3697455,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3688334,
3687754,
3258467,
3691087,
3694681,
3700156,
3711088,
3697211,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3682600,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3703579,
3699969,
3705051,
3691766,
3688551,
3682159,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3704045,
3691135,
3691677,
3694238,"De camerabehuizing heeft plakkerige rubberen handgrepen, maar werkt nog steeds."
3694985,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3688153,
3697248,
3694522,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3694346,
3691528,
3691164,
3688776,
3688116,
3666626,
3687688,
3675842,
3685132,
3672678,
3682597,
3694798,
3694879,
3699949,
3691490,
3694754,
3691057,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3685270,
3668759,
3679162,
3691059,
3688074,"Een deel van de beschermende coating van het LCD-scherm is losgekomen, maar dit heeft geen invloed op de werking."
3687588,
3649022,
3694543,
3691410,
3694653,
3691308,
3691310,
3705407,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3700030,"Het veermechanisme van de pop-up flitser is defect, maar de flitser zelf werkt nog met handmatige ontgrendeling."
3697200,
3636703,
3630415,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691237,
3554764,
3695102,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3697512,
3682604,
3691337,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3682196,
3704086,
3691392,
3691118,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3565675,
3679304,
3630857,
3707758,
3691355,
3697202,
3691165,
3691251,
3691596,
3450680,
3681666,
3450675,
3694446,
3694981,
3694726,
3699931,"Het voorste gedeelte heeft lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op het geproduceerde beeld."
3668784,
3697259,
3694797,
3691365,
3477768,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3688520,
3682388,
3694844,
3684534,
3688692,
3700607,
3626716,
3694378,
3697649,
3697220,
3705209,
3688435,
3698084,
3697986,
3682291,
3649621,
3678992,
3691547,
3679156,
3691202,
3630124,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3697954,
3702949,
3697615,
3694899,
3694376,
3691548,
3691502,
3679157,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691544,
3691196,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3675714,
3682474,
3703816,
3691150,
3705376,
3705375,
3672205,
3682139,
3518309,
3643192,
3685023,
3691327,"Het autofocussysteem werkt met onderbrekingen, maar handmatige scherpstelling is nog steeds volledig operationeel wanneer autofocus niet werkt."
3694750,
3703856,
3697287,
3666728,
3691438,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3694704,
3703441,"Het frontelement heeft meerdere kleine markeringen, maar dit heeft geen invloed op het uiteindelijke beeld."
3705369,
3697218,
3630396,
3694695,
3655460,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking."
3694511,
3687918,
3691195,
3685022,Het LCD-scherm is gebarsten maar werkt nog steeds.
3703944,
3705377,
3637278,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3702821,
3697328,
3678720,
3678719,
3684642,
3518822,De zoomring werkt stroef.
3678632,
3687703,
3687698,
3697573,
3581287,
3649021,"Het functiewiel slaat af en toe over, maar dit heeft geen invloed op de algehele prestaties."
3457041,
3600760,"De interne lens heeft wat schimmel, maar dit heeft geen invloed op de werking."
3697548,
3702860,
3505572,
3694484,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691529,
3687837,
3639742,
3700118,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3695056,
3687704,
3694564,
3630122,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3681332,
3687753,
3700031,
3663902,
3704621,
3668947,
3291047,
3698051,
3703943,
3694548,
3694371,"Een deel van de beschermende coating van het LCD-scherm is losgekomen, maar dit heeft geen invloed op de werking."
3623906,De meegeleverde batterij laadt slecht op.
3691206,
3691412,
3702876,
3688355,
3700354,
3697825,
3700144,
3695109,
3691703,
3697752,
3686577,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3685259,
3678862,
3699991,
3694809,
3697636,
3685330,
3697635,
3694842,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3678721,
3700069,
3634047,
3694470,
3694847,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3685086,
3697619,
3694731,
3697327,
3700345,
3697005,
3533099,
3709508,
3688353,
3644677,
3675715,
3691496,
3636029,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast., Er hangt een lichte rookgeur."
3566575,
3694853,
3688156,
3702833,
3695022,
3688506,
3662275,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3633287,
3697268,
3700117,
3688523,
3644817,"Het autofocussysteem werkt met onderbrekingen, maar handmatige scherpstelling is nog steeds volledig operationeel wanneer autofocus niet werkt."
3705047,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3681991,
3691723,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691632,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3690895,
3588940,
3682151,
3701658,
3642874,
3691120,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3696251,
3702607,
3691335,
3687915,
3691227,
3687916,
3687913,
3688842,
3684495,
3624150,
3691112,
3694626,
3684533,
3688366,
3691131,
3688549,
3688840,
2929261,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3669488,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3679395,
3581644,
3697758,
3711163,
3688386,
3681646,
3694221,
3695172,
3678909,
3642613,
3681685,
3682387,
3694512,
3694037,
3675372,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3494716,
3365415,
3694031,
3679151,
3679293,
3688633,
3691318,
3681684,
3691761,
3691119,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3640097,"De interne lens heeft een kleine hoeveelheid schimmel, maar dit heeft geen invloed op de werking., Op het voorste gedeelte van de lens zit een filter die vastzit."
3685085,"De zoeker heeft een aanzienlijke hoeveelheid stof, maar dit heeft geen invloed op de algehele prestaties."
3610966,
3695098,
3691045,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3661358,
3686578,
3685187,
3695115,
3704030,
3697628,
3703862,
3614938,
3702769,
3707756,
3685319,
3562794,
3679254,
3679255,
3679253,
3679240,
3679238,
3681758,
3356965,
3679239,
3704071,
3688419,
3690930,
3691044,
3694515,
3688707,
3701656,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3687936,
3675963,
3703962,
3697987,
3678631,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3694758,
3702597,
3694770,
3694302,
3697110,
3695107,
3694666,"Het LCD-scherm heeft een klein aantal lichte, niet verwijderbare beschadigingen, maar dit heeft geen invloed op de werking."
3691652,
3709445,
3711135,
3708641,
3703940,
3691535,
3694358,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3642141,
3433105,
3691733,
3691721,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3694699,
3697214,
3675875,
3704646,
3684513,
3678905,
3669486,
3704076,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3633934,Het zoekeroculair heeft krassen.
3691129,
3711091,
3697633,
3669495,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3697632,
3697631,
3697629,
3450774,
3691176,
3710362,
3700634,
3669166,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3694843,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3700372,
3694841,"De accessoireschoen-aansluiting vertoont tekenen van corrosie, maar werkt nog volledig."
3684879,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking., De scherpstelring maakt tijdens het gebruik af en toe een piepend geluid."
3694737,
3669494,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3691758,
3687587,
3688309,
3685318,
3688453,
3678722,
3685099,
3693243,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3685315,
3691554,
3469920,
3669485,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3669493,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3691226,"Er zit vocht op de interne lens, maar de beeldkwaliteit is niet aangetast."
3688450,
3669505,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3669504,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3675610,
3703480,
3710430,
3691602,
3688380,
3630120,"Er zit een kleine hoeveelheid vocht op de interne lens, maar dit heeft geen invloed op de werking."
3703808,
3678674,Op het voorste gedeelte van de lens zit een filter die vastzit.
3688258,
3548428,
3694182,
3688075,
